OBJECTID,COUNTYL,PASER
152738,163,5
154630,93,5
152938,163,3
153169,163,5
154177,93,3
152434,125,8
153329,99,2
152221,163,9
153414,99,4
151637,163,4
154735,93,5
153639,163,4
151632,163,5
154701,93,7
156208,93,9
155137,93,4
157014,99,5
157081,99,3
157829,99,4
156886,99,5
157243,99,4
155589,125,2
156497,99,4
155476,125,4
155231,125,4
156408,93,8
156007,93,2
158089,99,5
155609,125,9
155338,125,2
155969,93,3
157063,99,5
157329,99,2
155846,93,5
157127,99,7
155569,125,9
155451,125,9
156570,99,2
155210,125,9
158054,99,8
155092,93,8
156033,93,3
157777,99,7
155321,125,3
158154,99,7
155697,125,5
157659,99,4
156748,99,3
155390,125,9
155186,125,9
157648,99,5
155867,93,5
155055,93,3
155517,125,6
157985,99,7
156529,99,4
155498,125,3
155272,125,9
155668,125,4
155382,125,3
155153,93,5
157012,99,3
156276,93,3
155852,93,3
157219,99,2
155562,125,4
157702,99,7
155461,125,9
157482,99,3
155244,125,4
155987,93,3
155634,125,4
155331,125,3
155126,93,5
156981,99,3
157068,99,8
157341,99,3
157786,99,5
155317,125,8
155698,125,5
156757,99,3
155424,125,3
155213,125,9
158078,99,6
155743,93,7
155087,93,6
156037,93,3
156522,99,5
155507,125,3
155546,125,5
156623,99,5
155278,125,9
155643,125,3
155402,125,9
156214,93,9
155181,125,9
157132,99,6
155563,125,4
155824,93,5
155444,125,9
156567,99,2
155206,125,9
155100,93,3
157286,99,7
156010,93,3
157763,99,4
155489,125,9
155292,125,9
158155,99,7
155689,125,9
157637,99,3
155409,125,4
155191,125,9
157397,99,8
155040,93,2
155551,125,5
158042,99,7
156502,99,4
155460,125,9
157529,99,4
156595,99,3
155245,125,4
156417,99,4
155664,125,4
155374,125,4
155962,93,5
157003,99,6
156270,93,4
157368,99,5
155836,93,4
156703,99,8
156883,99,8
157224,99,2
155560,125,4
157721,99,5
155434,125,4
157495,99,4
156577,99,2
155205,125,9
155992,93,2
156879,99,5
158087,99,4
157919,99,3
155336,125,3
155104,93,6
156988,99,3
157331,99,3
156025,93,4
155306,125,2
157119,99,4
155682,125,9
155823,93,4
155410,125,4
157453,99,8
156239,93,6
155184,125,9
158056,99,6
155088,93,6
157974,99,8
156530,99,5
155512,125,3
155534,93,2
155276,125,9
155647,125,3
156202,93,3
155135,93,5
157004,99,8
157083,99,8
155716,93,3
155051,93,3
156905,99,6
155593,125,2
155465,125,9
157494,99,9
156593,99,4
155230,125,4
156403,93,8
158103,99,7
155608,125,9
155329,125,4
155965,93,3
155120,161,3
156990,99,3
157318,99,2
155841,93,5
157822,99,5
157598,99,7
156689,99,6
155579,125,3
157850,99,8
155058,93,8
155549,125,5
155598,125,5
155458,125,9
155252,125,3
156400,93,3
155618,125,9
155346,125,2
155121,93,4
157017,99,4
157082,99,8
156044,93,5
157819,99,8
157589,99,9
156701,99,7
157233,99,9
155567,125,9
155446,125,9
157449,99,4
156579,99,2
155228,125,4
156973,99,3
157071,99,4
156035,93,3
157789,99,4
155298,125,8
157137,99,6
158157,99,5
155672,125,9
155405,125,9
157435,99,3
156244,93,6
157400,99,5
157300,99,4
155531,125,2
157972,99,5
155510,125,3
156624,99,6
155275,125,9
155652,125,4
156723,99,4
156210,93,9
157021,99,3
157371,99,3
155711,93,4
157231,99,3
155591,125,2
157942,99,8
155481,125,2
157486,99,5
155241,125,3
156008,93,2
155632,125,4
155339,125,3
155964,93,6
155102,93,4
157816,99,4
156692,99,7
155574,125,9
155421,125,3
157447,99,4
156572,99,2
155218,125,9
157918,99,3
156034,93,3
157992,99,8
155299,125,8
158162,99,5
155701,125,5
157660,99,4
156758,99,3
155415,125,4
155180,125,9
157391,99,5
155425,125,3
156568,99,2
155225,125,9
155998,93,4
155097,93,3
157290,99,4
156040,93,2
156657,99,4
155308,125,2
157136,99,5
155693,125,3
155418,125,4
155176,125,9
157395,99,8
158022,99,6
157886,99,7
155041,93,2
155516,125,4
157970,99,5
155506,125,3
155287,125,9
155645,125,3
156216,93,9
157020,99,4
157376,99,3
157225,99,3
155597,125,5
157713,99,4
156514,99,6
155472,125,4
155258,125,9
156004,93,2
155631,125,4
157953,99,7
155355,125,3
155105,93,6
156977,99,3
157060,99,6
157323,99,2
155854,93,3
157118,99,4
155577,125,3
155813,93,3
156787,99,6
155427,125,3
156237,93,7
155198,125,9
156326,93,7
157774,99,4
156532,99,3
155541,125,9
156625,99,8
155295,125,4
158161,99,5
155674,125,9
155412,125,4
156200,93,3
156318,93,7
155715,93,4
155871,93,6
155043,93,2
155522,125,6
157739,99,4
155486,125,9
157526,99,4
156594,99,4
155265,125,9
156414,93,8
155869,93,7
155666,125,4
155387,125,3
155956,93,5
155156,93,5
157007,99,8
155842,93,5
157592,99,7
156687,99,7
157239,99,9
155583,125,3
155477,125,4
156565,99,8
155229,125,4
155994,93,3
155047,93,3
156913,99,5
157273,99,4
155523,125,6
157965,99,6
157758,99,6
155503,125,3
156618,99,3
155277,125,9
156407,93,8
155868,93,5
155648,125,3
156217,93,4
157018,99,6
157855,99,7
156699,99,8
156885,99,5
157228,99,3
155595,125,5
157717,99,4
156503,99,5
155475,125,4
156583,99,3
155249,125,4
156002,93,4
158086,99,7
155613,125,9
155353,125,3
155128,93,4
157330,99,3
156056,93,4
157593,99,7
156659,99,4
155322,125,3
157130,99,5
155582,125,3
155420,125,3
157452,99,3
156562,99,8
155219,125,9
158055,99,9
155739,93,7
157873,99,5
155098,93,3
157288,99,7
156029,93,3
157787,99,3
155509,125,3
155539,125,9
155282,125,9
155661,125,4
157638,99,2
156759,99,3
155401,125,9
156209,93,9
155173,125,9
156314,93,7
157387,99,6
155721,93,2
155045,93,2
156914,99,6
157979,99,5
155482,125,2
156588,99,4
155235,125,4
156415,93,8
158129,99,2
155629,125,9
155386,125,3
155966,93,4
155144,93,4
157019,99,4
157079,99,5
155844,93,5
156057,93,4
156690,99,6
155580,125,3
155438,125,4
157445,99,4
156553,99,2
155197,125,9
155988,93,3
156993,99,6
157320,99,2
156012,93,3
157781,99,6
155309,125,4
155679,125,9
155820,93,8
155407,125,9
156247,93,6
155172,125,9
155086,161,2
157285,99,7
155630,125,9
155337,125,2
155952,93,8
156975,99,8
157064,99,4
157767,99,5
156658,99,4
155311,125,4
157121,99,6
155687,125,9
155397,125,9
157448,99,4
155084,93,8
157210,99,4
156011,93,2
157963,99,6
157747,99,8
155515,125,4
155544,125,9
155289,125,9
155667,125,4
155373,125,4
155712,93,4
157848,99,7
155056,93,5
156921,99,7
157280,99,5
155602,125,5
157714,99,4
156501,99,4
155468,125,9
155251,125,4
156410,93,8
155611,125,9
157949,99,8
155333,125,2
156183,93,7
155122,93,4
157006,99,2
156277,93,3
157365,99,7
157821,99,5
156882,99,8
155553,125,5
155429,125,3
157451,99,4
156574,99,2
155227,125,4
156009,93,3
158101,99,7
157905,99,5
155081,93,8
157299,99,4
156041,93,5
155318,125,8
157131,99,6
158156,99,7
155676,125,9
157661,99,5
156741,99,4
155404,125,9
155178,125,9
157388,99,5
157276,99,8
155529,125,3
158026,99,3
157955,99,7
157742,99,8
155493,125,9
155262,125,9
155656,125,4
156211,93,9
155139,93,4
157010,99,3
157373,99,3
155722,93,1
157844,99,8
156875,99,8
157220,99,2
155590,125,2
156492,99,5
155479,125,3
155248,125,4
156404,93,8
155995,93,3
155610,125,9
157964,99,6
156528,99,4
155500,125,3
155264,125,9
156420,99,4
155665,125,4
156732,99,4
155356,125,2
155141,93,4
157026,99,4
156319,93,7
157085,99,4
155708,93,3
157830,99,4
157279,99,7
155601,125,5
156495,99,7
155473,125,4
156582,99,2
155242,125,3
156401,93,3
158081,99,8
155621,125,9
155342,125,2
155971,93,4
155117,93,2
156986,99,3
156268,93,4
157069,99,8
157317,99,2
156047,93,5
157575,99,8
156696,99,6
155581,125,3
155437,125,4
156559,99,5
155222,125,9
158052,99,3
157283,99,5
156038,93,2
156656,99,4
155315,125,3
157134,99,6
155673,125,9
157650,99,5
155408,125,4
156236,93,7
155196,125,9
156323,93,7
157383,99,6
155736,93,7
157278,99,5
155524,125,6
158023,99,7
157761,99,8
155494,125,9
157525,99,4
155263,125,9
155864,93,8
155640,125,3
155372,125,4
156218,93,4
155157,93,5
156996,99,4
157076,99,8
157853,99,5
156695,99,5
156888,99,8
155606,125,5
156494,99,4
155470,125,4
156591,99,4
155256,125,2
155996,93,3
155623,125,9
155344,125,2
155116,93,2
156974,99,8
155837,93,4
156055,93,4
157818,99,8
155351,125,3
157114,99,7
155573,125,9
155825,93,2
155432,125,3
155200,125,9
156324,93,7
157296,99,4
156023,93,4
157766,99,5
156531,99,4
155540,125,9
157539,99,4
155324,125,3
155341,125,3
155968,93,3
155115,93,2
156985,99,3
157065,99,4
155839,93,3
157806,99,6
157133,99,3
155572,125,9
155435,125,4
156557,99,4
155215,125,9
157914,99,3
157292,99,1
156022,93,3
158011,99,7
157776,99,8
157558,99,5
155323,125,3
155700,125,5
155399,125,9
155195,125,9
157385,99,5
155042,93,2
156908,99,8
155518,125,6
157980,99,8
156523,99,5
155499,125,4
155271,125,9
155670,125,4
155375,125,4
155142,93,4
156998,99,4
157372,99,3
155853,93,3
157827,99,5
157222,99,2
155555,125,5
157720,99,5
156505,99,7
155471,125,4
157483,99,9
155247,125,4
155989,93,2
155612,125,9
155326,125,2
155954,93,3
155127,93,5
156982,99,3
157072,99,8
157322,99,2
156042,93,5
157597,99,7
156668,99,4
155310,125,4
157115,99,7
155690,125,3
155816,93,5
155449,125,9
156246,93,6
155214,125,9
158048,99,3
155095,93,3
157297,99,4
156024,93,4
155491,125,9
155547,125,5
155274,125,9
155649,125,4
156726,99,4
155398,125,9
155188,125,9
156322,93,7
157828,99,7
156911,99,5
155604,125,5
157948,99,8
156496,99,7
155469,125,4
156580,99,2
155253,125,4
156405,93,8
155865,93,4
158115,99,6
155619,125,9
155383,125,3
155970,93,3
155154,93,5
157000,99,8
157077,99,8
155691,125,3
156743,99,3
155392,125,9
156201,93,3
155194,125,9
157384,99,5
157851,99,6
155048,93,3
157281,99,5
155552,125,5
158041,99,9
156498,99,2
155453,125,9
155232,125,4
155646,125,3
155958,93,6
155152,93,5
157022,99,6
155830,161,8
156704,99,6
156878,99,8
157229,99,3
155571,125,9
157719,99,5
155436,125,4
155209,125,9
155993,93,3
158097,99,5
155617,125,9
157920,99,8
155343,125,3
157061,99,5
157319,99,2
156043,93,5
155305,125,2
155688,125,9
155391,125,9
155091,93,8
155490,125,9
155542,125,9
155283,125,9
155650,125,4
156733,99,4
156204,93,3
155140,93,4
156997,99,4
155709,93,5
157838,99,3
155050,93,3
156916,99,5
155596,125,5
155456,125,9
156590,99,4
155250,125,4
156409,93,8
155633,125,4
157950,99,8
155335,125,2
155967,93,3
156991,99,3
157321,99,2
155845,93,5
157823,99,7
156697,99,4
157230,99,3
155557,125,5
155423,125,3
156552,99,2
155211,125,9
156003,93,2
158050,99,7
155089,161,7
157293,99,1
156019,93,3
155312,125,3
155822,93,3
155834,93,4
156045,93,5
157807,99,4
157590,99,9
157238,99,5
155558,125,5
157687,99,8
155448,125,9
156556,99,4
155199,125,9
156000,93,4
156980,99,3
157073,99,8
157344,99,4
156017,93,3
157790,99,4
156660,99,4
155304,125,8
155694,125,3
155818,93,8
155400,125,9
158074,99,3
157282,99,5
155528,125,5
158024,99,7
157973,99,8
157746,99,6
155511,125,3
155533,93,2
155284,125,9
156419,99,3
155655,125,4
156725,99,5
156206,93,8
155158,93,5
157023,99,7
157369,99,4
155713,93,4
155586,125,3
157952,99,5
156510,99,8
155455,125,9
155257,125,2
158092,99,8
155635,125,4
157945,99,8
155334,125,2
156182,93,7
155955,93,5
156976,99,3
157067,99,7
157342,99,8
155851,93,3
156050,93,5
157817,99,7
156688,99,7
157112,99,6
155556,125,5
155430,125,3
157450,99,4
156573,99,2
155201,125,9
155094,93,4
156026,93,4
157995,99,7
157782,99,9
155303,125,8
158153,99,5
155702,125,5
157651,99,4
156760,99,3
155416,125,4
155185,125,9
156325,93,7
157394,99,7
155737,93,7
157885,99,6
155049,93,2
156909,99,8
157274,99,3
155525,125,7
158020,99,7
157954,99,8
157759,99,6
156515,99,4
155501,125,3
157524,99,4
155270,125,9
155657,125,4
156215,93,9
157011,99,4
156313,93,6
155714,93,4
157636,99,2
156744,99,3
155419,125,4
157441,99,4
156245,93,6
155187,125,9
157396,99,8
158037,99,7
155738,93,7
157887,99,4
156910,99,5
155519,125,6
156525,99,3
155488,125,9
156627,99,5
155266,125,9
155651,125,4
156738,99,7
155379,125,3
155133,93,5
157024,99,5
157375,99,4
155720,93,1
157856,99,7
156719,99,3
156881,99,6
157227,99,3
155587,125,3
157724,99,4
155454,125,9
157485,99,3
155259,125,9
156406,93,8
156006,93,2
158102,99,6
155636,125,4
157939,99,7
155350,125,2
155959,93,6
155103,93,6
156983,99,3
157062,99,5
157327,99,2
157122,99,5
155559,125,5
155450,125,9
156566,99,2
155204,125,9
155076,161,7
156032,93,3
157775,99,5
156667,99,4
155313,125,3
158148,99,4
155696,125,2
157658,99,2
156742,99,4
155413,125,4
156199,93,3
155177,125,9
155723,93,1
155044,93,2
156919,99,5
158021,99,6
156493,99,4
155496,125,9
156585,99,8
155268,125,9
156413,93,8
158130,99,2
155663,125,4
157002,99,8
155847,93,5
157241,99,4
155584,125,3
157716,99,4
155459,125,9
155239,125,3
155997,93,3
156884,99,8
155626,125,9
155328,125,2
155125,93,4
156978,99,3
157333,99,1
155314,125,3
157123,99,4
155692,125,3
155445,125,9
155207,125,9
156868,99,3
157242,99,4
155585,125,3
156512,99,8
155457,125,9
156592,99,4
155254,125,2
156005,93,2
158094,99,8
155620,125,9
155354,125,3
155131,93,5
157324,99,2
156059,93,4
157815,99,4
155297,125,8
157126,99,5
155561,125,4
155817,93,5
155433,125,4
156554,99,5
155202,125,9
158051,99,5
155099,93,3
156015,93,3
157791,99,4
156535,99,5
155513,125,9
155280,125,9
155683,125,9
155394,125,9
156212,93,9
155175,125,9
156315,93,3
157393,99,8
155724,93,2
157839,99,6
155039,93,3
156906,99,8
157272,99,4
155548,125,5
158027,99,6
155483,125,6
157527,99,4
156581,99,2
155243,125,4
156416,93,9
155622,125,9
155378,125,4
155961,93,6
155136,93,5
156999,99,8
157084,99,8
155838,93,3
156048,93,5
156702,99,8
157221,99,2
155554,125,5
157705,99,4
155428,125,3
156576,99,2
155208,125,9
155990,93,3
157913,99,6
155352,125,3
156994,99,4
157316,99,3
156021,93,3
157780,99,6
155320,125,8
157113,99,6
155678,125,9
155821,93,3
155396,125,9
155183,125,9
155071,93,5
157287,99,7
157740,99,4
156524,99,4
155487,125,9
155537,125,9
155285,125,9
155644,125,3
155775,93,3
156731,99,4
156213,93,9
155146,93,4
157027,99,9
155725,93,2
156717,99,4
156904,99,5
155588,125,3
155093,93,4
157284,99,5
156016,93,3
157975,99,8
156519,99,4
155504,125,3
155545,125,5
157523,99,5
155273,125,9
155669,125,4
157434,99,3
156321,93,7
157398,99,5
157847,99,8
156922,99,3
155592,125,2
156506,99,3
155452,125,9
155246,125,4
156411,93,8
155627,125,3
157940,99,5
155345,125,2
155123,93,4
157078,99,5
155831,161,8
157824,99,5
156700,99,6
155575,125,2
155442,125,9
156578,99,2
155223,125,9
155083,93,8
156992,99,3
157066,99,5
157335,99,3
156013,93,3
156666,99,4
155293,125,9
157128,99,7
155681,125,9
156746,99,4
155388,125,3
156238,93,6
157399,99,5
156917,99,6
155530,125,2
158038,99,7
157756,99,8
156521,99,4
155505,125,3
155291,125,9
155660,125,4
155381,125,3
155134,93,5
157015,99,2
156720,99,3
157245,99,8
155594,125,2
156511,99,8
155480,125,3
155236,125,4
156402,93,8
156001,93,2
155628,125,3
155348,125,2
155960,93,6
155106,93,6
156972,99,3
157805,99,5
156691,99,7
157117,99,3
155576,125,2
155815,93,3
155443,125,9
157442,99,4
156564,99,8
155220,125,9
158068,99,4
157941,99,2
155478,125,3
156587,99,4
155238,125,3
155866,93,5
158093,99,8
155638,125,3
155327,125,2
155963,93,5
155119,93,2
156987,99,5
156269,93,3
157070,99,7
157328,99,2
155843,93,5
156054,93,4
157591,99,7
155565,125,9
155422,125,3
156563,99,8
155224,125,9
157921,99,8
155082,93,8
157289,99,4
156039,93,2
155307,125,2
157135,99,6
155680,125,9
155773,93,3
157662,99,4
156745,99,3
155417,125,4
155174,125,9
156327,93,7
157389,99,6
158025,99,7
155740,93,7
155054,93,3
156920,99,5
155527,125,5
157969,99,5
157733,99,7
155495,125,9
155286,125,9
155641,125,3
156727,99,3
155376,125,4
156219,93,4
157009,99,3
157080,99,4
157374,99,3
155719,93,2
156874,99,8
155607,125,9
156513,99,6
155474,125,4
157484,99,4
155237,125,3
155999,93,4
158096,99,8
155625,125,9
155347,125,2
155953,93,4
155129,93,5
157315,99,3
156058,93,4
157588,99,9
155568,125,9
155814,93,6
155447,125,9
157446,99,4
156569,99,2
155203,125,9
157866,99,5
156027,93,4
156520,99,5
155538,125,9
155302,125,8
155699,125,5
155784,93,1
155411,125,4
156205,93,5
155193,125,9
157028,99,4
156317,93,7
157381,99,6
155718,93,2
157852,99,5
155053,93,3
157270,99,3
155532,125,2
158043,99,7
156500,99,5
155485,125,9
155267,125,9
156418,99,3
155863,93,8
156018,93,3
158012,99,7
157559,99,6
155300,125,8
155677,125,9
157649,99,4
155414,125,4
157386,99,3
155741,93,7
156912,99,5
155521,125,6
157757,99,5
156534,99,5
155502,125,3
155279,125,9
155662,125,4
155384,125,3
156198,93,2
155145,93,4
157013,99,4
155833,161,8
157843,99,4
156877,99,7
157226,99,3
155603,125,5
157723,99,4
156507,99,5
155466,125,9
157496,99,4
156597,99,3
155240,125,3
158083,99,8
155616,125,9
155332,125,2
155130,93,5
157325,99,3
156046,93,5
157576,99,8
155316,125,3
157129,99,7
155675,125,9
155426,125,3
157443,99,9
156560,99,4
155216,125,9
155742,93,7
157872,99,6
155096,93,3
157298,99,5
156014,93,3
157993,99,5
157788,99,3
156533,99,6
155492,125,9
155535,93,2
157557,99,5
156628,99,5
155261,125,9
155658,125,4
155403,125,9
157433,99,4
155190,125,9
157390,99,6
157826,99,6
156907,99,3
155550,125,5
157701,99,5
156508,99,4
155462,125,9
156584,99,3
155234,125,4
156412,93,8
155870,93,8
155615,125,9
157938,99,8
155385,125,3
155138,93,4
157001,99,8
157075,99,8
155835,93,4
156053,93,4
157825,99,6
156694,99,4
156887,99,5
157232,99,3
155570,125,9
155439,125,3
156555,99,3
155217,125,9
155986,93,7
155124,93,4
156989,99,3
155654,125,4
155380,125,3
155972,93,4
155155,93,4
157005,99,2
157370,99,2
155832,161,8
157803,99,5
157572,99,8
156880,99,8
157223,99,2
155564,125,4
157722,99,4
155441,125,9
156558,99,4
155212,125,9
156876,99,7
155624,125,9
155330,125,3
155114,93,2
156995,99,5
157074,99,5
157334,99,1
156051,93,4
157987,99,3
157762,99,3
155296,125,8
157120,99,6
155695,125,2
155395,125,9
155192,125,9
155075,161,7
157745,99,5
155514,125,9
155543,125,9
157528,99,3
155288,125,9
155659,125,4
155377,125,4
156207,93,7
155143,93,5
157029,99,4
156320,93,7
155710,93,5
157840,99,7
155052,93,2
156918,99,5
155599,125,5
156499,99,4
155463,125,9
155233,125,4
155639,125,3
155340,125,3
155118,93,2
156979,99,3
157332,99,3
157804,99,5
156698,99,6
155566,125,9
155440,125,3
157444,99,9
156571,99,2
155226,125,5
158049,99,5
155090,161,9
157291,99,1
156028,93,3
157768,99,7
155301,125,8
157116,99,3
155685,125,9
155393,125,9
155179,125,9
157392,99,6
157275,99,3
155520,125,6
157738,99,4
156516,99,4
155497,125,3
156622,99,8
155290,125,9
155642,125,3
156020,93,3
157994,99,7
155319,125,8
157111,99,3
155686,125,9
155819,93,8
156747,99,3
155406,125,9
156243,93,6
155182,125,9
158075,99,3
157875,99,5
157295,99,5
158039,99,8
156518,99,4
155484,125,9
155536,93,2
155269,125,9
155653,125,4
155371,125,4
156203,93,3
155159,93,4
157025,99,4
157377,99,3
155705,93,4
156724,99,8
157271,99,3
155600,125,5
157946,99,7
157700,99,7
155464,125,9
156596,99,3
155260,125,9
158085,99,7
155637,125,3
157947,99,8
155349,125,2
156184,93,7
155957,93,5
155101,93,3
156984,99,3
157326,99,3
155840,93,5
156052,93,4
157820,99,5
156693,99,4
157244,99,6
155578,125,3
157689,99,6
155431,125,3
156575,99,2
155221,125,9
155085,93,8
157294,99,1
156036,93,3
157783,99,6
155294,125,4
158152,99,6
155684,125,9
155389,125,9
155189,125,9
157382,99,7
157874,99,5
155046,93,3
156915,99,6
157277,99,7
155526,125,7
158028,99,5
157760,99,7
156517,99,4
155508,125,3
156621,99,3
155281,125,9
155671,125,9
156718,99,4
157008,99,3
156316,93,3
157364,99,7
155717,93,4
157849,99,8
155605,125,5
157718,99,5
156504,99,3
155467,125,9
156589,99,4
155255,125,2
155991,93,3
158090,99,5
155614,125,9
157900,99,8
155325,125,2
155132,93,5
157336,99,3
156049,93,5
156655,99,5
161010,99,9
160260,147,5
159962,99,9
161377,99,2
162620,115,4
159295,99,8
161755,99,4
162791,115,8
161871,115,4
158912,99,7
158509,99,2
158279,99,8
161578,99,2
158688,99,3
161366,99,5
158992,99,7
162375,115,5
160072,99,7
161456,99,2
162719,115,6
161839,115,6
160512,99,6
160989,99,9
159821,99,3
160759,99,8
160236,147,8
158389,99,2
159273,99,4
162077,115,5
158479,99,6
161546,99,10
158638,99,6
161328,99,4
161975,115,3
160862,99,4
160011,99,3
158740,99,3
161422,99,5
162681,115,6
161802,115,4
162168,115,3
162846,115,8
159791,99,2
161662,99,8
159149,99,4
158829,99,2
158240,99,5
161515,99,7
162754,115,6
158611,99,6
161289,99,5
159381,99,5
161897,115,3
160284,147,8
159997,99,4
162638,115,7
159316,99,8
161785,99,5
162825,115,7
161901,115,3
160708,99,7
158541,99,3
158705,99,3
159132,99,6
160644,99,8
162378,115,5
160065,99,8
158219,99,3
161486,99,6
162701,115,3
158583,99,8
161269,99,6
160519,99,9
159924,99,3
158413,99,5
162597,115,9
159292,99,4
161733,99,6
162106,115,7
161866,115,4
158516,99,3
